LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,CURRENT_OPERATIONAL_RATING,YR1_OPERATIONAL_RATING,YR2_OPERATIONAL_RATING,OPERATIONAL_RATING_BAND,ELECTRIC_CO2,HEATING_CO2,RENEWABLES_CO2,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,MAIN_BENCHMARK,MAIN_HEATING_FUEL,OTHER_FUEL,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,TOTAL_FLOOR_AREA,ANNUAL_THERMAL_FUEL_USAGE,TYPICAL_THERMAL_FUEL_USAGE,ANNUAL_ELECTRICAL_FUEL_USAGE,TYPICAL_ELECTRICAL_FUEL_USAGE,RENEWABLES_FUEL_THERMAL,RENEWABLES_ELECTRICAL,YR1_ELECTRICITY_CO2,YR2_ELECTRICITY_CO2,YR1_HEATING_CO2,YR2_HEATING_CO2,YR1_RENEWABLES_CO2,YR2_RENEWABLES_CO2,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,BUILDING_CATEGORY,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,POSTTOWN,NOMINATED_DATE,OR_ASSESSMENT_END_DATE,LODGEMENT_DATETIME,OCCUPANCY_LEVEL,UPRN,UPRN_SOURCE
120712613012018042715173557009116,BU48,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610050,71.0,74.0,,C,337.0,51.0,0.0,Hospital - Clinical And Research,2018-04-09,E07000008,E14000934,Cambridgeshire County,2018-04-27,Hospital - Clinical And Research,District Heating,,,,4180,61,421,146,90,0,0.0,251.0,,162.0,,0.0,,Yes,,3.0,3.0,Heating and Mechanical Ventilation,S6;,"BU48, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2018-03-31,2018-01-01,2018-04-27 15:17:35,Standard Occupancy,200004215795,Address Matched
37049013052018042714572107099116,BU08 THEATRE/CONCOURSE,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610009,65.0,91.0,,C,1027.0,738.0,0.0,Hospital - Clinical And Research,2018-04-09,E07000008,E14000934,Cambridgeshire County,2018-04-27,Hospital - Clinical And Research,District Heating,,,,20700,178,421,90,90,0,0.0,1508.0,,1020.0,,0.0,,Yes,,3.0,3.0,Heating and Mechanical Ventilation,S6;,"BU08 THEATRE/CONCOURSE, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2018-03-31,2018-01-01,2018-04-27 14:57:21,Standard Occupancy,,
37050373212018042715115627029116,BU33 K WARDS,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610022,131.0,110.0,,F,288.0,276.0,0.0,Hospital - Clinical And Research,2018-04-23,E07000008,E14000934,Cambridgeshire County,2018-04-27,Hospital - Clinical And Research,District Heating,,,,3286,420,421,159,90,0,0.0,284.0,,168.0,,0.0,,Yes,140.0,,1.0,Mixed-mode with Natural Ventilation,S6;,"BU33 K WARDS, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2018-03-29,2018-01-01,2018-04-27 15:11:56,Standard Occupancy,,
37049733912019051713214217069116,BU02 OPD BLOCK,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610016,90.0,106.0,135.0,D,289.0,335.0,0.0,Clinic; General Office,2019-05-17,E07000008,E14000934,Cambridgeshire County,2019-05-17,Clinic,District Heating,,,,8774,191,197,60,75,0,0.0,317.0,307.0,413.0,562.0,0.0,0.0,Yes,60.0,,1.0,Heating and Mechanical Ventilation,S5; C1;,"BU02 OPD BLOCK, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2019-03-31,2018-12-31,2019-05-17 13:21:42,Standard Occupancy,,
37050363012012061416290827029116,BU33 K WARDS,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610022,89.0,80.0,,D,304.0,70.0,0.0,Hospital - Clinical And Research,2012-06-06,E07000008,E14000934,Cambridgeshire County,2012-06-14,Hospital - Clinical And Research,District Heating,,,,3289,122,413,170,90,0,0.0,306.0,,57.0,,0.0,,Yes,140.0,,1.0,Mixed-mode with Natural Ventilation,S6;,"BU33 K WARDS, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2012-03-29,2012-02-29,2012-06-14 16:29:08,Standard Occupancy,,
37050553952014052109053627049116,BU39 EAU BUILDING,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610024,66.0,76.0,83.0,C,180.0,107.0,0.0,Hospital - Clinical And Research,2014-05-15,E07000008,E14000934,Cambridgeshire County,2014-05-21,Hospital - Clinical And Research,District Heating,,,,3045,194,484,107,90,0,0.0,214.0,280.0,87.0,71.0,0.0,0.0,Yes,,2.0,3.0,Air Conditioning,S6;,"BU39 EAU BUILDING, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2013-06-10,2013-06-05,2014-05-21 09:05:36,Standard Occupancy,,
46154983212012032814051037039116,BU 18,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610033,67.0,76.0,,C,213.0,17.0,0.0,General Office; Hospital - Clinical And Research,2012-03-28,E07000008,E14000934,Cambridgeshire County,2012-03-28,Hospital - Clinical And Research,District Heating,,,,3079,30,312,126,92,0,0.0,231.0,,59.0,,0.0,,Yes,3.0,,1.0,Heating and Natural Ventilation,C1; S6;,"BU 18, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2012-02-18,2011-12-31,2012-03-28 14:05:10,Standard Occupancy,,
37048973252018042714562707089116,BU07 C & D WARD,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610008,117.0,75.0,,E,1840.0,2269.0,0.0,Hospital - Clinical And Research,2018-04-23,E07000008,E14000934,Cambridgeshire County,2018-04-27,Hospital - Clinical And Research,District Heating,,,,26855,422,421,125,90,0,0.0,1496.0,,1204.0,,0.0,,Yes,,2.0,5.0,Heating and Mechanical Ventilation,S6;,"BU07 C & D WARD, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2018-03-31,2018-01-01,2018-04-27 14:56:27,Standard Occupancy,,
37049433952019051713514917039116,BU90 ROSIE MATERNITY HOSPITAL,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610013,99.0,110.0,79.0,D,1687.0,768.0,0.0,Hospital - Clinical And Research,2019-05-17,E07000008,E14000934,Cambridgeshire County,2019-05-17,Hospital - Clinical And Research,District Heating,,,,18638,206,429,165,90,0,0.0,1717.0,1647.0,962.0,671.0,0.0,0.0,Yes,,2.0,3.0,Mixed-mode with Natural Ventilation,S6;,"BU90 ROSIE MATERNITY HOSPITAL, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2019-03-31,2019-01-01,2019-05-17 13:51:49,Standard Occupancy,200004215795,Address Matched
37049833912017033016181117079116,BU83 OLD OPD BLOCK,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610017,91.0,,,D,300.0,312.0,0.0,Clinic,2017-01-17,E07000008,E14000934,Cambridgeshire County,2017-03-30,Clinic,District Heating,,,,8537,183,207,64,70,0,0.0,,,,,,,Yes,,3.0,3.0,Heating and Mechanical Ventilation,S5;,"BU83 OLD OPD BLOCK, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2017-03-31,2016-12-31,2017-03-30 16:18:11,Standard Occupancy,,
37048633952017033015494707059116,BU36 ATC,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610005,162.0,,,G,4514.0,1342.0,0.0,Hospital - Clinical And Research,2017-01-17,E07000008,E14000934,Cambridgeshire County,2017-03-30,Hospital - Clinical And Research,District Heating,,,,26993,249,435,304,90,0,0.0,,,,,,,Yes,550.0,,1.0,Mixed-mode with Mechanical Ventilation,S6;,"BU36 ATC, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2017-03-31,2016-12-31,2017-03-30 15:49:47,Standard Occupancy,,
45780323012010122410253637929116,BU 24,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610032,132.0,,,F,750.0,782.0,0.0,General Office; Hospital - Clinical And Research,2010-12-02,E07000008,E14000934,Cambridgeshire County,2010-12-24,Hospital - Clinical And Research,District Heating,,,,8758,496,429,156,90,0,0.0,,,,,,,No,,,4.0,Heating and Mechanical Ventilation,C1; S6;,"BU 24, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2010-12-02,2010-10-31,2010-12-24 10:25:36,Standard Occupancy,,
120378473212018042715105447009116,BU29 J WARD BLOCK,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610040,102.0,45.0,,E,155.0,263.0,0.0,Hospital - Clinical And Research,2018-04-23,E07000008,E14000934,Cambridgeshire County,2018-04-27,Hospital - Clinical And Research,District Heating,,,,3118,422,421,90,90,0,0.0,55.0,,134.0,,0.0,,Yes,,2.0,5.0,Heating and Natural Ventilation,S6;,"BU29 J WARD BLOCK, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2018-03-31,2018-01-01,2018-04-27 15:10:54,Standard Occupancy,,
14545005752014071417514807029300,SCIENCE AND TECHNOLOGY BLOCK,North Cambridge Academy,Arbury Road,CB4 2JF,307957300002,163.0,166.0,235.0,G,96.0,76.0,0.0,Schools And Seasonal Public Buildings,2014-04-30,E07000008,E14000617,Cambridgeshire County,2014-07-14,Schools And Seasonal Public Buildings,Natural Gas,,,,1967,199,164,89,40,0,0.0,30.0,71.0,145.0,158.0,0.0,0.0,No,,,5.0,Heating and Natural Ventilation,S3;,"SCIENCE AND TECHNOLOGY BLOCK, North Cambridge Academy, Arbury Road",Cambridge,Cambridge,CAMBRIDGE,2014-04-30,2014-01-31,2014-07-14 17:51:48,Standard Occupancy,200004213245,Address Matched
120712333912017033015014247049116,BU14,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610044,107.0,,,E,114.0,18.0,0.0,Hospital - Clinical And Research,2017-01-17,E07000008,E14000934,Cambridgeshire County,2017-03-30,Hospital - Clinical And Research,District Heating,,,,917,98,435,225,90,0,0.0,,,,,,,Yes,,2.0,3.0,Heating and Mechanical Ventilation,S6;,"BU14, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2017-03-31,2016-12-31,2017-03-30 15:01:42,Standard Occupancy,200004215795,Address Matched
120385733952017033015454847019116,BU30,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610041,76.0,,,D,15.0,21.0,0.0,Clinic,2017-01-17,E07000008,E14000934,Cambridgeshire County,2017-03-30,Clinic,District Heating,,,,589,194,207,45,70,0,0.0,,,,,,,Yes,,2.0,5.0,Heating and Natural Ventilation,S5;,"BU30, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2017-03-31,2016-12-31,2017-03-30 15:45:48,Standard Occupancy,200004215795,Address Matched
120712633952017033016143457009116,BU48,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610050,74.0,,,C,251.0,162.0,0.0,Hospital - Clinical And Research,2017-01-17,E07000008,E14000934,Cambridgeshire County,2017-03-30,Hospital - Clinical And Research,District Heating,,,,4179,194,435,109,90,0,0.0,,,,,,,Yes,,3.0,3.0,Heating and Mechanical Ventilation,S6;,"BU48, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2017-03-31,2016-12-31,2017-03-30 16:14:34,Standard Occupancy,200004215795,Address Matched
37049343012013050108531317029116,BU04 LABORATORY BLOCK,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610012,126.0,146.0,,F,1871.0,145.0,0.0,General Office; Hospital - Clinical And Research; Laboratory Or Operating Theatre,2013-04-04,E07000008,E14000934,Cambridgeshire County,2013-05-01,Hospital - Clinical And Research,District Heating,,,,12288,65,340,277,117,0,0.0,2134.0,,89.0,,0.0,,Yes,1650.0,,1.0,Mixed-mode with Natural Ventilation,C1; S6; S10;,"BU04 LABORATORY BLOCK, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2013-02-01,2012-12-31,2013-05-01 08:53:13,Standard Occupancy,,
37050953912018042715082927089116,BU27 MRIS BUILDING,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610028,192.0,189.0,,G,181.0,22.0,0.0,Clinic,2018-03-15,E07000008,E14000934,Cambridgeshire County,2018-04-27,Clinic,District Heating,,,,1164,95,222,282,87,0,0.0,170.0,,33.0,,0.0,,Yes,150.0,,1.0,Mixed-mode with Mechanical Ventilation,S5;,"BU27 MRIS BUILDING, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2018-03-31,2018-01-01,2018-04-27 15:08:29,Extended Occupancy,,
37050433952017033015301927039116,BU25 THEATRES 9 - 11,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610023,96.0,,,D,274.0,100.0,0.0,Laboratory Or Operating Theatre,2017-01-17,E07000008,E14000934,Cambridgeshire County,2017-03-30,Laboratory Or Operating Theatre,District Heating,,,,3236,154,166,154,160,0,0.0,,,,,,,Yes,,2.0,3.0,Heating and Mechanical Ventilation,S10;,"BU25 THEATRES 9 - 11, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2017-03-31,2016-12-31,2017-03-30 15:30:19,Standard Occupancy,,
9940920022017072015280025950880,,University of Cambridge,Sidgwick Avenue,CB3 9DA,829625500000,47.0,47.0,87.0,B,81.0,68.0,0.0,University Campus,2017-05-18,E07000008,E14000617,Cambridgeshire County,2017-07-20,University Campus,Natural Gas,,,,3448,101,249,43,80,0,0.0,81.0,83.0,66.0,182.0,0.0,0.0,No,,,4.0,Heating and Natural Ventilation,S4;,"University of Cambridge, Sidgwick Avenue",Cambridge,Cambridge,CAMBRIDGE,2017-03-31,2016-12-31,2017-07-20 15:28:00,Standard Occupancy,,
120717933952017033015511947089116,BU37,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610048,94.0,,,D,21.0,22.0,0.0,Clinic,2017-01-17,E07000008,E14000934,Cambridgeshire County,2017-03-30,Clinic,District Heating,,,,591,188,207,66,70,0,0.0,,,,,,,No,,,4.0,Heating and Natural Ventilation,S5;,"BU37, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2017-03-31,2016-12-31,2017-03-30 15:51:19,Standard Occupancy,200004215795,Address Matched
37049353912018042714544717029116,BU04 LABORATORY BLOCK,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610012,156.0,182.0,,G,2128.0,538.0,0.0,General Office; Hospital - Clinical And Research; Laboratory Or Operating Theatre,2018-03-15,E07000008,E14000934,Cambridgeshire County,2018-04-27,Hospital - Clinical And Research,District Heating,,,,13551,198,326,285,114,0,0.0,2110.0,,746.0,,0.0,,Yes,1650.0,,1.0,Mixed-mode with Natural Ventilation,C1; S6; S10;,"BU04 LABORATORY BLOCK, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2018-02-01,2017-12-31,2018-04-27 14:54:47,Standard Occupancy,,
37049753952018042714510817069116,BU02 OPD BLOCK,Cambridge University Hospitals N H S Foundation Trust,"Addenbrookes Hospital, Hills Road",CB2 0QQ,169337610016,106.0,135.0,,E,317.0,413.0,0.0,Clinic; General Office,2018-03-15,E07000008,E14000934,Cambridgeshire County,2018-04-27,Clinic,District Heating,,,,8774,236,193,66,75,0,0.0,307.0,,562.0,,0.0,,Yes,60.0,,1.0,Heating and Mechanical Ventilation,S5; C1;,"BU02 OPD BLOCK, Cambridge University Hospitals N H S Foundation Trust, Addenbrookes Hospital, Hills Road",Cambridge,South Cambridgeshire,CAMBRIDGE,2018-03-31,2017-12-31,2018-04-27 14:51:08,Standard Occupancy,,
8063553952018032609020905009123,,St. Pauls C of E School,Coronation Street,CB2 1HJ,136235320000,106.0,103.0,102.0,E,21.0,43.0,5.0,Schools And Seasonal Public Buildings,2016-06-15,E07000008,E14000617,Cambridgeshire County,2018-03-26,Schools And Seasonal Public Buildings,Natural Gas,,,,1174,187,151,33,40,0,19.0,21.0,20.0,40.0,42.0,5.0,0.0,Yes,,1.0,5.0,Heating and Natural Ventilation,S3;,"St. Pauls C of E School, Coronation Street",Cambridge,Cambridge,CAMBRIDGE,2017-11-10,2017-09-23,2018-03-26 09:02:09,Standard Occupancy,200004215485,Address Matched
484720342016081716555092700980,,Cambridge Crown Court,The Court House,CB1 1BT,130282790000,77.0,77.0,73.0,D,196.0,53.0,0.0,General Office; Restaurant,2016-08-12,E07000008,E14000617,Cambridgeshire County,2016-08-17,General Office,Natural Gas,,,,4031,68,144,89,95,0,0.0,202.0,202.0,40.0,47.0,0.0,0.0,Yes,,2.0,1.0,Heating and Mechanical Ventilation,C1; H1;,"Cambridge Crown Court, The Court House",Cambridge,Cambridge,CAMBRIDGE,2013-10-01,2013-10-01,2016-08-17 16:55:50,Standard Occupancy,,
9295920022017072012351985950880,,University of Cambridge,Downing Street,CB2 3EG,885727520000,126.0,99.0,69.0,F,503.0,183.0,0.0,University Campus,2017-05-18,E07000008,E14000617,Cambridgeshire County,2017-07-20,University Campus,Natural Gas,,,,5927,160,249,154,80,0,0.0,348.0,362.0,184.0,0.0,0.0,0.0,Yes,,2.0,5.0,Heating and Natural Ventilation,S4;,"University of Cambridge, Downing Street",Cambridge,Cambridge,CAMBRIDGE,2017-03-31,2016-12-31,2017-07-20 12:35:19,Standard Occupancy,,
83665720142020091512325660700980,,University of Cambridge,"Alison Richard Building, 7 West Road",CB3 9DP,115312760000,98.0,93.0,100.0,D,310.0,77.0,0.0,University Campus,2020-08-10,E07000008,E14000617,Cambridgeshire County,2020-09-15,University Campus,Natural Gas,,,,4291,93,246,131,80,0,0.0,295.0,316.0,71.0,73.0,0.0,0.0,Yes,,2.0,5.0,Heating and Natural Ventilation,S4;,"University of Cambridge, Alison Richard Building, 7 West Road",Cambridge,Cambridge,CAMBRIDGE,2020-03-31,2019-12-31,2020-09-15 12:32:56,Standard Occupancy,10090627364,Address Matched
19720900062018100115312800230550,,Cambridge City Council,"The Guildhall,",CB2 3QJ,506109060000,60.0,59.0,59.0,C,248.0,224.0,0.0,General Office,2018-07-25,E07000008,E14000617,Cambridgeshire County,2018-10-01,General Office,Natural Gas,,,,10447,111,122,43,95,0,0.0,228.0,289.0,238.0,176.0,0.0,0.0,Yes,,2.0,3.0,Heating and Natural Ventilation,C1;,"Cambridge City Council, The Guildhall,",Cambridge,Cambridge,CAMBRIDGE,2018-04-01,2018-02-28,2018-10-01 15:31:28,Standard Occupancy,200004292747,Address Matched
484720342016081716075099700980,,Cambridge Crown Court,The Court House,CB1 1BT,130282790000,77.0,73.0,73.0,D,202.0,40.0,0.0,General Office; Restaurant,2016-08-11,E07000008,E14000617,Cambridgeshire County,2016-08-17,General Office,Natural Gas,,,,4031,51,130,91,95,0,0.0,202.0,203.0,47.0,50.0,0.0,0.0,Yes,,2.0,1.0,Heating and Mechanical Ventilation,C1; H1;,"Cambridge Crown Court, The Court House",Cambridge,Cambridge,CAMBRIDGE,2012-10-01,2012-09-30,2016-08-17 16:07:50,Standard Occupancy,,
484720302016091215052395700980,,Cambridge Crown Court,The Court House,CB1 1BT,130282790000,70.0,72.0,77.0,C,176.0,38.0,0.0,General Office,2016-08-15,E07000008,E14000617,Cambridgeshire County,2016-09-12,General Office,Natural Gas,,,,4031,48,119,79,95,0,0.0,186.0,194.0,36.0,41.0,0.0,0.0,Yes,,2.0,1.0,Heating and Mechanical Ventilation,C1;,"Cambridge Crown Court, The Court House",Cambridge,Cambridge,CAMBRIDGE,2016-09-15,2016-08-31,2016-09-12 15:05:23,Standard Occupancy,,
3122170962009111717474330090552,GREENHALGH BUILDING,Hills Road Sixth Form College,Hills Road,CB2 8PE,536976060002,62.0,63.0,,C,107.0,39.0,,University campus,2009-11-05,E07000008,E14000617,Cambridgeshire County,2009-11-17,University campus,Natural Gas,,none,none,2534,80,257,77,80,0,0.0,104.0,,44.0,,,,Yes,4.0,,4.0,Heating and Natural Ventilation,S4;,"GREENHALGH BUILDING, Hills Road Sixth Form College, Hills Road",Cambridge,Cambridge,CAMBRIDGE,2009-08-29,2009-08-28,2009-11-17 17:47:43,,200004215832,Address Matched
9324795052009012716134003000552,,The Open University,"Cintra House, 12 Hills Road",CB2 1PF,520353450000,76.0,,,D,101.0,25.0,,General office,2009-01-01,E07000008,E14000617,Cambridgeshire County,2009-01-27,General office,Natural Gas,,None,None,2166,59,95,85,123,0,0.0,,,,,,,,,,,Heating and Mechanical Ventilation,C1;,"The Open University, Cintra House, 12 Hills Road",Cambridge,Cambridge,CAMBRIDGE,2009-01-01,2008-11-30,2009-01-27 16:13:40,,,
2727863212009102814302009960735,MELLISH CLARK,Anglia Ruskin University,East Road,CB1 1PT,750439830006,88.0,91.0,,D,121.0,50.0,,General office; University campus,2009-10-26,E07000008,E14000617,Cambridgeshire County,2009-10-28,University campus,Natural Gas,,,,2134,120,233,103,83,0,0.0,120.0,,54.0,,,,No,,,4.0,Heating and Natural Ventilation,C1; S4;,"MELLISH CLARK, Anglia Ruskin University, East Road",Cambridge,Cambridge,CAMBRIDGE,2009-10-31,2009-07-31,2009-10-28 14:30:20,,200004211405,Address Matched
2651753212008100214081909080735,RACKHAM,Anglia Ruskin University,East Road,CB1 1PT,750439830008,93.0,,,D,168.0,44.0,,General office,2008-09-25,E07000008,E14000617,Cambridgeshire County,2008-10-02,General office,Natural Gas,,Not applicable,Not applicable,2981,75,95,103,123,0,0.0,,,,,,,,,,,Heating and Natural Ventilation,C1; C1; C1;,"RACKHAM, Anglia Ruskin University, East Road",Cambridge,Cambridge,CAMBRIDGE,,2008-06-25,2008-10-02 14:08:19,,200004211405,Address Matched
2652163252009102814225419920735,BRIDGETS,Anglia Ruskin University,East Road,CB1 1PT,750439830012,55.0,65.0,,C,21.0,39.0,,General accommodation,2009-10-26,E07000008,E14000617,Cambridgeshire County,2009-10-28,General accommodation,Natural Gas,,,,1150,175,321,34,60,0,0.0,30.0,,39.0,,,,No,,,4.0,Heating and Natural Ventilation,S8;,"BRIDGETS, Anglia Ruskin University, East Road",Cambridge,Cambridge,CAMBRIDGE,2009-10-31,2009-07-31,2009-10-28 14:22:54,,200004211405,Address Matched
2728163252009102814263409930735,DAVID,Anglia Ruskin University,East Road,CB1 1PT,750439830003,85.0,89.0,,D,107.0,44.0,,University campus,2009-10-26,E07000008,E14000617,Cambridgeshire County,2009-10-28,University campus,Natural Gas,,,,1900,120,257,103,80,0,0.0,106.0,,48.0,,,,No,,,4.0,Heating and Natural Ventilation,S4;,"DAVID, Anglia Ruskin University, East Road",Cambridge,Cambridge,CAMBRIDGE,2009-10-31,2009-07-31,2009-10-28 14:26:34,,200004211405,Address Matched
2651893752008100613562519910735,NIGHTINGALE,Anglia Ruskin University,East Road,CB1 1PT,750439830011,88.0,,,D,45.0,84.0,,General accommodation,2008-10-31,E07000008,E14000617,Cambridgeshire County,2008-10-06,General accommodation,Natural Gas,,Not applicable,Not applicable,1589,273,60,52,307,0,0.0,,,,,,,,,,,Heating and Natural Ventilation,S8; S8; S8; S8;,"NIGHTINGALE, Anglia Ruskin University, East Road",Cambridge,Cambridge,CAMBRIDGE,,2008-07-31,2008-10-06 13:56:25,,200004211405,Address Matched
2651403752008100214032909050735,HELMORE,Anglia Ruskin University,East Road,CB1 1PT,750439830005,79.0,,,D,554.0,193.0,,"Bar, pub or licensed club; University campus",2008-09-30,E07000008,E14000617,Cambridgeshire County,2008-10-02,University campus,Natural Gas,,Not applicable,Not applicable,9904,101,83,102,253,0,0.0,,,,,,,,,,,Heating and Natural Ventilation,H2; S4; H2; S4; H2; S4; H2; S4;,"HELMORE, Anglia Ruskin University, East Road",Cambridge,Cambridge,CAMBRIDGE,,2008-06-30,2008-10-02 14:03:29,,200004211405,Address Matched
9867109912020091512510003002787,,Cambridge University,"Greenwich House, Madingley Road",CB3 0TX,775693680000,47.0,68.0,68.0,B,133.0,61.0,23.0,General Office,2020-08-10,E07000008,E14000617,Cambridgeshire County,2020-09-15,General Office,Natural Gas,,,,5463,58,123,44,95,0,15.2,135.0,136.0,63.0,61.0,22.0,23.0,No,,,4.0,Heating and Natural Ventilation,C1;,"Cambridge University, Greenwich House, Madingley Road",Cambridge,Cambridge,CAMBRIDGE,2020-03-31,2019-12-31,2020-09-15 12:51:00,Standard Occupancy,200004213524,Address Matched
106231101952020091512393000022791,OBSERVATORY BUILDING,Institute of Astronomy,"University of Cambridge, Madingley Road",CB3 0HA,718210490002,199.0,155.0,166.0,G,175.0,28.0,0.0,University Campus,2020-08-10,E07000008,E14000617,Cambridgeshire County,2020-09-15,University Campus,Natural Gas,,,,1106,129,246,287,80,0,0.0,124.0,132.0,29.0,26.0,0.0,0.0,No,,,4.0,Heating and Natural Ventilation,S4;,"OBSERVATORY BUILDING, Institute of Astronomy, University of Cambridge, Madingley Road",Cambridge,Cambridge,CAMBRIDGE,2020-03-31,2019-12-31,2020-09-15 12:39:30,Standard Occupancy,200004212301,Address Matched
9940902912020091512361005002802,,University of Cambridge,Sidgwick Avenue,CB3 9DA,829625500000,44.0,49.0,47.0,B,72.0,68.0,0.0,University Campus,2020-08-10,E07000008,E14000617,Cambridgeshire County,2020-09-15,University Campus,Natural Gas,,,,3447,102,246,38,80,0,0.0,85.0,81.0,70.0,66.0,0.0,0.0,No,,,4.0,Heating and Natural Ventilation,S4;,"University of Cambridge, Sidgwick Avenue",Cambridge,Cambridge,CAMBRIDGE,2020-03-31,2019-12-31,2020-09-15 12:36:10,Standard Occupancy,,
